"PedigreeNodeId","Temp","V:0","V:1","V:2","Pres","AsH3","GaMe3","CH4","H2","Points:0","Points:1","Points:2"
2427,296.78,-0.091484,0.14183,-3.4675,0.019853,0.15009,0.0064912,4.1084e-05,0.84338,-2.681,4.6436,7.4699
2022,293.15,0,0,0,0.019878,0.15104,0.006537,4.1761e-05,0.84239,-2.875,4.9797,7.4699
2428,296.78,-0.11437,0.12384,-3.4675,0.019853,0.15009,0.0064912,4.1079e-05,0.84338,-3.4466,4.1075,7.4699
2009,293.15,0,0,0,0.019877,0.15104,0.0065369,4.1756e-05,0.84239,-3.696,4.4048,7.4699
2429,296.78,-0.1336,0.10264,-3.4677,0.019853,0.15009,0.0064912,4.1072e-05,0.84338,-4.1075,3.4466,7.4699
1996,293.15,0,0,0,0.019877,0.15104,0.0065369,4.1749e-05,0.84239,-4.4048,3.696,7.4699
2430,296.78,-0.1492,0.078564,-3.4679,0.019853,0.15009,0.0064912,4.1062e-05,0.84338,-4.6436,2.681,7.4699
1983,293.15,0,0,0,0.019877,0.15104,0.0065369,4.1739e-05,0.84239,-4.9797,2.875,7.4699
2431,296.78,-0.16073,0.051682,-3.4682,0.019853,0.15009,0.0064912,4.1052e-05,0.84338,-5.0386,1.8339,7.4699
1970,293.15,0,0,0,0.019878,0.15104,0.006537,4.1729e-05,0.84239,-5.4032,1.9666,7.4699
2432,296.78,-0.16739,0.022777,-3.4683,0.019853,0.15009,0.0064912,4.1045e-05,0.84338,-5.2805,0.9311,7.4699
1957,293.15,0,0,0,0.019878,0.15104,0.006537,4.1722e-05,0.84239,-5.6626,0.99848,7.4699
2433,296.78,-0.16879,-0.006912,-3.4683,0.019853,0.15009,0.0064912,4.1043e-05,0.84338,-5.362,-1.1047e-14,7.4699
1944,293.15,0,0,0,0.019878,0.15104,0.006537,4.172e-05,0.84239,-5.75,-2.4869e-14,7.4699
2434,296.78,-0.16498,-0.036402,-3.4682,0.019853,0.15009,0.0064912,4.1045e-05,0.84338,-5.2805,-0.9311,7.4699
1931,293.15,0,0,0,0.019878,0.15104,0.006537,4.1722e-05,0.84239,-5.6626,-0.99848,7.4699
2435,296.78,-0.15599,-0.064708,-3.4681,0.019853,0.15009,0.0064912,4.1051e-05,0.84338,-5.0386,-1.8339,7.4699
1918,293.15,0,0,0,0.019878,0.15104,0.006537,4.1728e-05,0.84239,-5.4032,-1.9666,7.4699
2436,296.78,-0.14225,-0.090591,-3.4679,0.019853,0.15009,0.0064912,4.106e-05,0.84338,-4.6436,-2.681,7.4699
1905,293.15,0,0,0,0.019877,0.15104,0.0065369,4.1737e-05,0.84239,-4.9797,-2.875,7.4699
2437,296.78,-0.12467,-0.11329,-3.4677,0.019853,0.15009,0.0064912,4.107e-05,0.84338,-4.1075,-3.4466,7.4699
1892,293.15,0,0,0,0.019877,0.15104,0.0065369,4.1747e-05,0.84239,-4.4048,-3.696,7.4699
2438,296.78,-0.10374,-0.13277,-3.4676,0.019853,0.15009,0.0064912,4.1077e-05,0.84338,-3.4466,-4.1075,7.4699
1879,293.15,0,0,0,0.019877,0.15104,0.0065369,4.1754e-05,0.84239,-3.696,-4.4048,7.4699
2439,296.78,-0.079492,-0.14876,-3.4676,0.019853,0.15009,0.0064912,4.1082e-05,0.84338,-2.681,-4.6436,7.4699
1866,293.15,0,0,0,0.019878,0.15104,0.006537,4.176e-05,0.84239,-2.875,-4.9797,7.4699
2440,296.78,-0.05233,-0.16051,-3.4675,0.019854,0.15009,0.0064912,4.1085e-05,0.84338,-1.8339,-5.0386,7.4699
1853,293.15,0,0,0,0.019878,0.15104,0.006537,4.1763e-05,0.84239,-1.9666,-5.4032,7.4699
2441,296.78,-0.02317,-0.16732,-3.4675,0.019854,0.15009,0.0064912,4.1087e-05,0.84338,-0.9311,-5.2805,7.4699
1840,293.15,0,0,0,0.019878,0.15104,0.006537,4.1765e-05,0.84238,-0.99848,-5.6626,7.4699
183,296.78,0.0068758,-0.16882,-3.4675,0.019854,0.15009,0.0064912,4.1088e-05,0.84338,0,-5.362,7.4699
132,293.15,0,0,0,0.019878,0.15104,0.006537,4.1766e-05,0.84238,0,-5.75,7.4699
717,300.51,-0.013731,0.45416,-5.8148,0.019849,0.14916,0.0064469,4.0344e-05,0.84435,0,4.974,7.4699
2442,300.51,-0.09349,0.44463,-5.8148,0.019849,0.14916,0.0064469,4.0344e-05,0.84435,-0.86373,4.8984,7.4699
2443,300.51,-0.066421,-0.44941,-5.8148,0.019849,0.14916,0.0064469,4.0343e-05,0.84435,-0.86373,-4.8984,7.4699
184,300.51,0.013731,-0.45416,-5.8148,0.019849,0.14916,0.0064469,4.0344e-05,0.84435,0,-4.974,7.4699
716,304.35,-0.020448,0.80171,-7.1504,0.01987,0.14832,0.0064063,4.0567e-05,0.84523,0,4.586,7.4699
2444,304.34,-0.16077,0.78564,-7.1503,0.01987,0.14832,0.0064063,4.0567e-05,0.84523,-0.79635,4.5163,7.4699
2445,304.34,-0.12046,-0.79275,-7.1504,0.01987,0.14832,0.0064063,4.0567e-05,0.84523,-0.79635,-4.5163,7.4699
185,304.35,0.020448,-0.80171,-7.1504,0.01987,0.14832,0.0064063,4.0567e-05,0.84523,0,-4.586,7.4699
715,308.24,-0.027026,1.1849,-7.6317,0.019909,0.1476,0.0063688,4.2321e-05,0.84599,0,4.198,7.4699
2446,308.24,-0.23398,1.1618,-7.6317,0.019909,0.1476,0.0063688,4.2321e-05,0.84599,-0.72897,4.1342,7.4699
2447,308.24,-0.18071,-1.1712,-7.6318,0.019909,0.1476,0.0063688,4.2321e-05,0.84599,-0.72897,-4.1342,7.4699
186,308.24,0.027026,-1.1849,-7.6317,0.019909,0.1476,0.0063688,4.2321e-05,0.84599,0,-4.198,7.4699
2448,308.24,-0.43332,1.1025,-7.6317,0.019909,0.1476,0.0063688,4.2321e-05,0.84599,-1.4358,3.9448,7.4699
2449,308.24,-0.61814,1.0089,-7.6318,0.019908,0.1476,0.0063687,4.2321e-05,0.84599,-2.099,3.6356,7.4699
2450,308.23,-0.78239,0.88531,-7.632,0.019908,0.1476,0.0063687,4.2321e-05,0.84599,-2.6984,3.2159,7.4699
2451,308.23,-0.92236,0.7371,-7.6326,0.019908,0.1476,0.0063687,4.2315e-05,0.84599,-3.2159,2.6984,7.4699
2452,308.23,-1.0372,0.56827,-7.634,0.019908,0.1476,0.0063688,4.2299e-05,0.84599,-3.6356,2.099,7.4699
2453,308.23,-1.1222,0.38035,-7.6354,0.019908,0.1476,0.0063688,4.2281e-05,0.84599,-3.9448,1.4358,7.4699
2454,308.23,-1.1718,0.1792,-7.6359,0.019908,0.1476,0.0063688,4.2272e-05,0.84599,-4.1342,0.72897,7.4699
2455,308.23,-1.1848,-0.027133,-7.6358,0.019908,0.1476,0.0063688,4.2271e-05,0.84599,-4.198,7.7022e-15,7.4699
2456,308.23,-1.1624,-0.23266,-7.6358,0.019908,0.1476,0.0063689,4.2272e-05,0.84599,-4.1342,-0.72897,7.4699
2457,308.23,-1.1036,-0.43138,-7.6353,0.019908,0.1476,0.0063688,4.228e-05,0.84599,-3.9448,-1.4358,7.4699
2458,308.23,-1.01,-0.61533,-7.634,0.019908,0.1476,0.0063688,4.2298e-05,0.84599,-3.6356,-2.099,7.4699
2459,308.23,-0.8875,-0.77876,-7.6327,0.019908,0.1476,0.0063687,4.2313e-05,0.84599,-3.2159,-2.6984,7.4699
2460,308.23,-0.74086,-0.9203,-7.6322,0.019908,0.1476,0.0063687,4.2319e-05,0.84599,-2.6984,-3.2159,7.4699
2461,308.24,-0.57121,-1.0361,-7.632,0.019908,0.1476,0.0063687,4.232e-05,0.84599,-2.099,-3.6356,7.4699
2462,308.24,-0.38245,-1.121,-7.6319,0.019909,0.1476,0.0063688,4.2321e-05,0.84599,-1.4358,-3.9448,7.4699
2463,300.51,-0.17009,0.42112,-5.8148,0.019849,0.14916,0.0064469,4.0343e-05,0.84435,-1.7012,4.674,7.4699
2464,300.51,-0.24076,0.38459,-5.8148,0.019848,0.14916,0.0064469,4.0341e-05,0.84435,-2.487,4.3076,7.4699
2465,300.51,-0.30317,0.33684,-5.8149,0.019848,0.14916,0.0064469,4.0337e-05,0.84435,-3.1972,3.8103,7.4699
2466,300.51,-0.35609,0.27994,-5.8152,0.019848,0.14916,0.0064469,4.0329e-05,0.84435,-3.8103,3.1972,7.4699
2467,300.51,-0.39917,0.21511,-5.8158,0.019848,0.14916,0.0064469,4.0319e-05,0.84435,-4.3076,2.487,7.4699
2468,300.51,-0.43099,0.14299,-5.8163,0.019848,0.14916,0.0064469,4.0308e-05,0.84435,-4.674,1.7012,7.4699
2469,300.51,-0.44957,0.065669,-5.8166,0.019848,0.14916,0.0064469,4.0301e-05,0.84435,-4.8984,0.86373,7.4699
2470,300.51,-0.45412,-0.013796,-5.8166,0.019848,0.14916,0.006447,4.0299e-05,0.84435,-4.974,2.2205e-15,7.4699
2471,300.51,-0.44477,-0.092859,-5.8165,0.019848,0.14916,0.0064469,4.03e-05,0.84435,-4.8984,-0.86373,7.4699
2472,300.51,-0.42153,-0.16897,-5.8163,0.019848,0.14916,0.0064469,4.0307e-05,0.84435,-4.674,-1.7012,7.4699
2473,300.51,-0.38533,-0.23908,-5.8158,0.019848,0.14916,0.0064469,4.0317e-05,0.84435,-4.3076,-2.487,7.4699
2474,300.51,-0.3383,-0.30117,-5.8153,0.019848,0.14916,0.0064469,4.0328e-05,0.84435,-3.8103,-3.1972,7.4699
2475,300.51,-0.28198,-0.35466,-5.8151,0.019848,0.14916,0.0064469,4.0335e-05,0.84435,-3.1972,-3.8103,7.4699
2476,300.51,-0.21685,-0.39843,-5.815,0.019848,0.14916,0.0064469,4.0339e-05,0.84435,-2.487,-4.3076,7.4699
2477,300.51,-0.14421,-0.43055,-5.8149,0.019849,0.14916,0.0064469,4.0342e-05,0.84435,-1.7012,-4.674,7.4699
2478,304.34,-0.29577,0.74499,-7.1504,0.019869,0.14832,0.0064063,4.0566e-05,0.84523,-1.5685,4.3094,7.4699
2479,304.34,-0.4207,0.68129,-7.1504,0.019869,0.14832,0.0064063,4.0565e-05,0.84523,-2.293,3.9716,7.4699
2480,304.34,-0.5315,0.59745,-7.1506,0.019869,0.14832,0.0064063,4.0562e-05,0.84523,-2.9478,3.5131,7.4699
2481,304.34,-0.6258,0.49711,-7.1511,0.019869,0.14832,0.0064063,4.0555e-05,0.84523,-3.5131,2.9478,7.4699
2482,304.34,-0.70282,0.38272,-7.152,0.019869,0.14832,0.0064063,4.0543e-05,0.84523,-3.9716,2.293,7.4699
2483,304.34,-0.75975,0.25555,-7.1529,0.019869,0.14832,0.0064063,4.053e-05,0.84523,-4.3094,1.5685,7.4699
2484,304.34,-0.79308,0.11936,-7.1533,0.019869,0.14832,0.0064063,4.0522e-05,0.84523,-4.5163,0.79635,7.4699
2485,304.34,-0.80168,-0.020536,-7.1533,0.019869,0.14832,0.0064063,4.052e-05,0.84523,-4.586,1.0963e-14,7.4699
2486,304.34,-0.78595,-0.15982,-7.1532,0.019869,0.14832,0.0064063,4.0522e-05,0.84523,-4.5163,-0.79635,7.4699
2487,304.34,-0.74568,-0.2942,-7.1528,0.019869,0.14832,0.0064063,4.0529e-05,0.84523,-4.3094,-1.5685,7.4699
2488,304.34,-0.68224,-0.41837,-7.152,0.019869,0.14832,0.0064063,4.0542e-05,0.84523,-3.9716,-2.293,7.4699
2489,304.34,-0.59937,-0.52867,-7.1512,0.019869,0.14832,0.0064063,4.0553e-05,0.84523,-3.5131,-2.9478,7.4699
2490,304.34,-0.50001,-0.62394,-7.1508,0.019869,0.14832,0.0064063,4.0561e-05,0.84523,-2.9478,-3.5131,7.4699
2491,304.34,-0.38514,-0.70187,-7.1506,0.019869,0.14832,0.0064063,4.0564e-05,0.84523,-2.293,-3.9716,7.4699
2492,304.34,-0.25726,-0.75903,-7.1505,0.019869,0.14832,0.0064063,4.0566e-05,0.84523,-1.5685,-4.3094,7.4699
147,293.15,0,0,0,0.022105,0.15318,0.0066037,6.7158e-05,0.84015,0,5.75,6.6439
722,298.2,-0.014821,0.23643,-4.0233,0.022076,0.15186,0.00654,6.6135e-05,0.84153,0,5.362,6.6439
2493,298.2,-0.056255,0.23014,-4.0233,0.022075,0.15186,0.00654,6.6135e-05,0.84153,-0.9311,5.2805,6.6439
2047,293.15,0,0,0,0.022105,0.15318,0.0066037,6.7158e-05,0.84015,-0.99848,5.6626,6.6439
2494,298.2,-0.095832,0.21663,-4.0232,0.022075,0.15186,0.0065399,6.6132e-05,0.84153,-1.8339,5.0386,6.6439
2034,293.15,0,0,0,0.022105,0.15318,0.0066037,6.7154e-05,0.84015,-1.9666,5.4032,6.6439
2495,298.19,-0.13212,0.19646,-4.0232,0.022075,0.15186,0.0065399,6.6127e-05,0.84153,-2.681,4.6436,6.6439
2021,293.15,0,0,0,0.022104,0.15318,0.0066037,6.7149e-05,0.84015,-2.875,4.9797,6.6439
2496,298.19,-0.1639,0.17057,-4.0233,0.022075,0.15186,0.0065399,6.6118e-05,0.84153,-3.4466,4.1075,6.6439
2008,293.15,0,0,0,0.022104,0.15318,0.0066036,6.714e-05,0.84015,-3.696,4.4048,6.6439
2497,298.19,-0.19052,0.14003,-4.0235,0.022075,0.15186,0.0065399,6.6105e-05,0.84154,-4.1075,3.4466,6.6439
1995,293.15,0,0,0,0.022104,0.15318,0.0066036,6.7127e-05,0.84015,-4.4048,3.696,6.6439
2498,298.19,-0.21174,0.10548,-4.0239,0.022075,0.15186,0.0065399,6.609e-05,0.84154,-4.6436,2.681,6.6439
1982,293.15,0,0,0,0.022104,0.15318,0.0066037,6.7112e-05,0.84015,-4.9797,2.875,6.6439
2499,298.19,-0.22698,0.067343,-4.0242,0.022075,0.15186,0.00654,6.6076e-05,0.84154,-5.0386,1.8339,6.6439
1969,293.15,0,0,0,0.022104,0.15318,0.0066037,6.7098e-05,0.84015,-5.4032,1.9666,6.6439
2500,298.19,-0.23534,0.026711,-4.0244,0.022075,0.15186,0.00654,6.6066e-05,0.84154,-5.2805,0.9311,6.6439
1956,293.15,0,0,0,0.022104,0.15318,0.0066037,6.7088e-05,0.84015,-5.6626,0.99848,6.6439
2501,298.19,-0.23641,-0.014856,-4.0244,0.022075,0.15186,0.00654,6.6063e-05,0.84154,-5.362,-5.1348e-15,6.6439
1943,293.15,0,0,0,0.022104,0.15318,0.0066037,6.7085e-05,0.84015,-5.75,-1.8652e-14,6.6439
2502,298.19,-0.23018,-0.055995,-4.0243,0.022075,0.15186,0.00654,6.6066e-05,0.84154,-5.2805,-0.9311,6.6439
1930,293.15,0,0,0,0.022104,0.15318,0.0066037,6.7088e-05,0.84015,-5.6626,-0.99848,6.6439
2503,298.19,-0.21679,-0.095339,-4.0241,0.022075,0.15186,0.00654,6.6074e-05,0.84154,-5.0386,-1.8339,6.6439
1917,293.15,0,0,0,0.022104,0.15318,0.0066037,6.7096e-05,0.84015,-5.4032,-1.9666,6.6439
2504,298.19,-0.19681,-0.13133,-4.0239,0.022075,0.15186,0.0065399,6.6088e-05,0.84154,-4.6436,-2.681,6.6439
1904,293.15,0,0,0,0.022104,0.15318,0.0066037,6.7109e-05,0.84015,-4.9797,-2.875,6.6439
2505,298.19,-0.17131,-0.16292,-4.0236,0.022075,0.15186,0.0065399,6.6102e-05,0.84154,-4.1075,-3.4466,6.6439
1891,293.15,0,0,0,0.022104,0.15318,0.0066036,6.7123e-05,0.84015,-4.4048,-3.696,6.6439
2506,298.19,-0.14103,-0.18978,-4.0234,0.022075,0.15186,0.0065399,6.6114e-05,0.84153,-3.4466,-4.1075,6.6439
1878,293.15,0,0,0,0.022104,0.15318,0.0066036,6.7135e-05,0.84015,-3.696,-4.4048,6.6439
2507,298.19,-0.10631,-0.21137,-4.0234,0.022075,0.15186,0.0065399,6.6123e-05,0.84153,-2.681,-4.6436,6.6439
1865,293.15,0,0,0,0.022104,0.15318,0.0066037,6.7145e-05,0.84015,-2.875,-4.9797,6.6439
2508,298.2,-0.067897,-0.22681,-4.0234,0.022075,0.15186,0.0065399,6.6129e-05,0.84153,-1.8339,-5.0386,6.6439
1852,293.15,0,0,0,0.022105,0.15318,0.0066037,6.7152e-05,0.84015,-1.9666,-5.4032,6.6439
2509,298.2,-0.027038,-0.2353,-4.0234,0.022075,0.15186,0.00654,6.6134e-05,0.84153,-0.9311,-5.2805,6.6439
1839,293.15,0,0,0,0.022105,0.15318,0.0066037,6.7156e-05,0.84015,-0.99848,-5.6626,6.6439
187,298.2,0.014821,-0.23643,-4.0233,0.022076,0.15186,0.00654,6.6135e-05,0.84153,0,-5.362,6.6439
133,293.15,0,0,0,0.022105,0.15318,0.0066037,6.7158e-05,0.84015,0,-5.75,6.6439
721,303.44,-0.029661,0.62553,-6.5952,0.022061,0.15057,0.0064779,6.5334e-05,0.84289,0,4.974,6.6439
2510,303.44,-0.13887,0.61065,-6.5951,0.022061,0.15057,0.0064779,6.5334e-05,0.84289,-0.86373,4.8984,6.6439
2511,303.44,-0.080417,-0.62095,-6.5953,0.022061,0.15057,0.0064779,6.5333e-05,0.84289,-0.86373,-4.8984,6.6439
188,303.44,0.029661,-0.62553,-6.5952,0.022061,0.15057,0.0064779,6.5335e-05,0.84289,0,-4.974,6.6439
720,308.87,-0.044385,1.082,-7.9498,0.022078,0.1494,0.0064191,6.6311e-05,0.84411,0,4.586,6.6439
2512,308.87,-0.23295,1.0576,-7.9498,0.022078,0.1494,0.0064191,6.6311e-05,0.84411,-0.79635,4.5163,6.6439
2513,308.87,-0.14548,-1.073,-7.95,0.022078,0.1494,0.0064191,6.631e-05,0.84411,-0.79635,-4.5163,6.6439
189,308.87,0.044385,-1.082,-7.9498,0.022078,0.1494,0.0064191,6.6311e-05,0.84411,0,-4.586,6.6439
719,314.49,-0.059083,1.5193,-8.3225,0.022117,0.14835,0.0063605,6.9858e-05,0.84522,0,4.198,6.6439
2514,314.49,-0.32354,1.4856,-8.3225,0.022117,0.14835,0.0063605,6.9857e-05,0.84522,-0.72897,4.1342,6.6439
2515,314.49,-0.20712,-1.5061,-8.3226,0.022117,0.14835,0.0063604,6.9857e-05,0.84522,-0.72897,-4.1342,6.6439
190,314.49,0.059083,-1.5193,-8.3225,0.022117,0.14835,0.0063605,6.9858e-05,0.84522,0,-4.198,6.6439
2516,314.48,-0.5777,1.4057,-8.3226,0.022117,0.14835,0.0063604,6.9856e-05,0.84522,-1.4358,3.9448,6.6439
2517,314.48,-0.81298,1.2825,-8.323,0.022117,0.14835,0.0063604,6.9854e-05,0.84522,-2.099,3.6356,6.6439
2518,314.48,-1.0218,1.1209,-8.3235,0.022116,0.14835,0.0063604,6.9849e-05,0.84522,-2.6984,3.2159,6.6439
2519,314.47,-1.1991,0.9275,-8.3244,0.022116,0.14835,0.0063604,6.9837e-05,0.84522,-3.2159,2.6984,6.6439
2520,314.47,-1.3426,0.70773,-8.3261,0.022116,0.14835,0.0063605,6.9814e-05,0.84522,-3.6356,2.099,6.6439
2521,314.47,-1.4472,0.46471,-8.3279,0.022117,0.14835,0.0063606,6.9789e-05,0.84522,-3.9448,1.4358,6.6439
2522,314.47,-1.5066,0.20583,-8.3284,0.022117,0.14835,0.0063607,6.9776e-05,0.84522,-4.1342,0.72897,6.6439
2523,314.47,-1.5192,-0.059185,-8.3282,0.022117,0.14835,0.0063607,6.9774e-05,0.84522,-4.198,5.4817e-15,6.6439
2524,314.47,-1.4861,-0.32244,-8.3283,0.022117,0.14835,0.0063607,6.9775e-05,0.84522,-4.1342,-0.72897,6.6439
2525,314.47,-1.4067,-0.57604,-8.3277,0.022117,0.14835,0.0063606,6.9787e-05,0.84522,-3.9448,-1.4358,6.6439
2526,314.47,-1.2834,-0.81038,-8.3261,0.022116,0.14835,0.0063605,6.9811e-05,0.84522,-3.6356,-2.099,6.6439
2527,314.47,-1.1229,-1.0184,-8.3246,0.022116,0.14835,0.0063604,6.9834e-05,0.84522,-3.2159,-2.6984,6.6439
2528,314.47,-0.93112,-1.1972,-8.3239,0.022116,0.14835,0.0063604,6.9845e-05,0.84522,-2.6984,-3.2159,6.6439
2529,314.48,-0.71046,-1.3418,-8.3234,0.022117,0.14835,0.0063604,6.9851e-05,0.84522,-2.099,-3.6356,6.6439
2530,314.48,-0.46653,-1.4463,-8.323,0.022117,0.14835,0.0063604,6.9855e-05,0.84522,-1.4358,-3.9448,6.6439
2531,303.44,-0.24358,0.57675,-6.5951,0.02206,0.15057,0.0064779,6.5332e-05,0.84289,-1.7012,4.674,6.6439
2532,303.44,-0.34016,0.52513,-6.5952,0.02206,0.15057,0.0064778,6.5327e-05,0.84289,-2.487,4.3076,6.6439
2533,303.44,-0.42552,0.45798,-6.5954,0.02206,0.15057,0.0064778,6.5319e-05,0.84289,-3.1972,3.8103,6.6439
2534,303.44,-0.49766,0.37793,-6.5959,0.02206,0.15057,0.0064778,6.5306e-05,0.84289,-3.8103,3.1972,6.6439
2535,303.43,-0.55557,0.28699,-6.5967,0.02206,0.15057,0.0064779,6.529e-05,0.84289,-4.3076,2.487,6.6439
2536,303.43,-0.59745,0.18665,-6.5973,0.02206,0.15057,0.0064779,6.5274e-05,0.84289,-4.674,1.7012,6.6439
2537,303.43,-0.62108,0.07978,-6.5976,0.02206,0.15057,0.0064779,6.5264e-05,0.84289,-4.8984,0.86373,6.6439
2538,303.44,-0.62549,-0.029723,-6.5976,0.02206,0.15057,0.0064779,6.5261e-05,0.84289,-4.974,7.5634e-15,6.6439
2539,303.43,-0.61075,-0.13836,-6.5975,0.02206,0.15057,0.0064779,6.5263e-05,0.84289,-4.8984,-0.86373,6.6439
2540,303.43,-0.57708,-0.24262,-6.5972,0.02206,0.15057,0.0064779,6.5273e-05,0.84289,-4.674,-1.7012,6.6439
2541,303.43,-0.52575,-0.33866,-6.5966,0.02206,0.15057,0.0064779,6.5287e-05,0.84289,-4.3076,-2.487,6.6439
2542,303.44,-0.4593,-0.42368,-6.596,0.02206,0.15057,0.0064779,6.5303e-05,0.84289,-3.8103,-3.1972,6.6439
2543,303.44,-0.37982,-0.49636,-6.5957,0.02206,0.15057,0.0064778,6.5315e-05,0.84289,-3.1972,-3.8103,6.6439
2544,303.44,-0.28858,-0.55494,-6.5955,0.02206,0.15057,0.0064778,6.5323e-05,0.84289,-2.487,-4.3076,6.6439
2545,303.44,-0.18771,-0.5971,-6.5954,0.02206,0.15057,0.0064779,6.5329e-05,0.84289,-1.7012,-4.674,6.6439
2546,308.87,-0.41403,1.0003,-7.9499,0.022078,0.1494,0.0064191,6.6309e-05,0.84411,-1.5685,4.3094,6.6439
2547,308.86,-0.5815,0.91219,-7.9501,0.022077,0.1494,0.0064191,6.6305e-05,0.84411,-2.293,3.9716,6.6439
2548,308.86,-0.73002,0.79693,-7.9504,0.022077,0.1494,0.006419,6.6298e-05,0.84411,-2.9478,3.5131,6.6439
2549,308.86,-0.85598,0.65902,-7.9512,0.022077,0.1494,0.0064191,6.6286e-05,0.84411,-3.5131,2.9478,6.6439
2550,308.86,-0.95755,0.50216,-7.9524,0.022077,0.1494,0.0064191,6.6267e-05,0.84411,-3.9716,2.293,6.6439
2551,308.85,-1.0313,0.32898,-7.9535,0.022077,0.1494,0.0064192,6.6248e-05,0.84411,-4.3094,1.5685,6.6439
2552,308.86,-1.0733,0.14454,-7.9539,0.022077,0.1494,0.0064192,6.6237e-05,0.84411,-4.5163,0.79635,6.6439
2553,308.86,-1.082,-0.044469,-7.9539,0.022077,0.1494,0.0064192,6.6233e-05,0.84411,-4.586,1.4697e-14,6.6439
2554,308.86,-1.0578,-0.23216,-7.9538,0.022077,0.1494,0.0064192,6.6236e-05,0.84411,-4.5163,-0.79635,6.6439
2555,308.85,-1.0008,-0.41267,-7.9533,0.022077,0.1494,0.0064192,6.6246e-05,0.84411,-4.3094,-1.5685,6.6439
2556,308.85,-0.91299,-0.57938,-7.9523,0.022077,0.1494,0.0064191,6.6264e-05,0.84411,-3.9716,-2.293,6.6439
2557,308.86,-0.79869,-0.72739,-7.9513,0.022077,0.1494,0.0064191,6.6282e-05,0.84411,-3.5131,-2.9478,6.6439
2558,308.86,-0.66175,-0.8543,-7.9508,0.022077,0.1494,0.0064191,6.6294e-05,0.84411,-2.9478,-3.5131,6.6439
2559,308.86,-0.50439,-0.95677,-7.9505,0.022077,0.1494,0.0064191,6.6302e-05,0.84411,-2.293,-3.9716,6.6439
2560,308.87,-0.33047,-1.0307,-7.9502,0.022078,0.1494,0.0064191,6.6307e-05,0.84411,-1.5685,-4.3094,6.6439
148,293.15,0,0,0,0.024012,0.15588,0.0066864,0.00010085,0.83733,0,5.75,5.851
726,300.31,-0.030096,0.26214,-4.6643,0.02398,0.154,0.0065958,9.9239e-05,0.8393,0,5.362,5.851
2561,300.31,-0.075636,0.25283,-4.6643,0.02398,0.154,0.0065957,9.9238e-05,0.8393,-0.9311,5.2805,5.851
2046,293.15,0,0,0,0.024012,0.15588,0.0066864,0.00010085,0.83733,-0.99848,5.6626,5.851
2562,300.31,-0.11877,0.23566,-4.6642,0.02398,0.154,0.0065957,9.9233e-05,0.8393,-1.8339,5.0386,5.851
2033,293.15,0,0,0,0.024012,0.15588,0.0066863,0.00010084,0.83733,-1.9666,5.4032,5.851
2563,300.31,-0.158,0.21126,-4.6642,0.02398,0.154,0.0065957,9.9223e-05,0.8393,-2.681,4.6436,5.851
2020,293.15,0,0,0,0.024012,0.15588,0.0066863,0.00010083,0.83733,-2.875,4.9797,5.851
2564,300.31,-0.19203,0.18064,-4.6643,0.02398,0.154,0.0065957,9.9208e-05,0.8393,-3.4466,4.1075,5.851
2007,293.15,0,0,0,0.024011,0.15588,0.0066863,0.00010082,0.83733,-3.696,4.4048,5.851
2565,300.3,-0.22006,0.14497,-4.6646,0.023979,0.154,0.0065957,9.9189e-05,0.8393,-4.1075,3.4466,5.851
1994,293.15,0,0,0,0.024011,0.15588,0.0066863,0.0001008,0.83733,-4.4048,3.696,5.851
2566,300.3,-0.2417,0.10512,-4.665,0.02398,0.154,0.0065957,9.9169e-05,0.8393,-4.6436,2.681,5.851
1981,293.15,0,0,0,0.024011,0.15588,0.0066863,0.00010078,0.83733,-4.9797,2.875,5.851
2567,300.3,-0.25638,0.061775,-4.6655,0.02398,0.154,0.0065958,9.9151e-05,0.8393,-5.0386,1.8339,5.851
1968,293.15,0,0,0,0.024012,0.15588,0.0066864,0.00010076,0.83733,-5.4032,1.9666,5.851
2568,300.3,-0.26332,0.016154,-4.6656,0.02398,0.154,0.0065958,9.9139e-05,0.8393,-5.2805,0.9311,5.851
1955,293.15,0,0,0,0.024012,0.15588,0.0066864,0.00010075,0.83733,-5.6626,0.99848,5.851
2569,300.3,-0.26213,-0.03011,-4.6656,0.02398,0.154,0.0065959,9.9135e-05,0.8393,-5.362,8.743e-16,5.851
1942,293.15,0,0,0,0.024012,0.15588,0.0066864,0.00010074,0.83733,-5.75,-1.2435e-14,5.851
2570,300.3,-0.25286,-0.0755,-4.6655,0.02398,0.154,0.0065959,9.9138e-05,0.8393,-5.2805,-0.9311,5.851
1929,293.15,0,0,0,0.024012,0.15588,0.0066864,0.00010075,0.83733,-5.6626,-0.99848,5.851
2571,300.3,-0.23574,-0.1185,-4.6653,0.02398,0.154,0.0065958,9.9148e-05,0.8393,-5.0386,-1.8339,5.851
1916,293.15,0,0,0,0.024012,0.15588,0.0066864,0.00010076,0.83733,-5.4032,-1.9666,5.851
2572,300.3,-0.21147,-0.1575,-4.665,0.02398,0.154,0.0065958,9.9164e-05,0.8393,-4.6436,-2.681,5.851
1903,293.15,0,0,0,0.024011,0.15588,0.0066863,0.00010077,0.83733,-4.9797,-2.875,5.851
2573,300.3,-0.18114,-0.19135,-4.6646,0.023979,0.154,0.0065957,9.9183e-05,0.8393,-4.1075,-3.4466,5.851
